"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"from.id";"from.name";"created_time";"updated_time";"message";"shares.count";"comments.summary.total_count";"reactions.summary.total_count";"like.summary.total_count";"love.summary.total_count";"haha.summary.total_count";"wow.summary.total_count";"sad.summary.total_count";"angry.summary.total_count"
"CBHLands/777676339027439_3671148053013572/777676339027439_3671148053013572";"40677";"15072";"2";"777676339027439_3671148053013572";"empty";"";"fetched (200)";"2022-08-05 15:39:40.129675";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3718773118251065";"15073";"12158";"1";"777676339027439_3718773118251065";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-16T02:47:01+0000";"2021-05-16T02:47:04+0000";"CBH Central : Sandagala, Kurunegala";"";"1";"6";"5";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_3718773118251065/777676339027439_3718773118251065";"40678";"15073";"2";"777676339027439_3718773118251065";"empty";"";"fetched (200)";"2022-08-05 15:39:40.693287";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3718750264920017";"15074";"12158";"1";"777676339027439_3718750264920017";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-15T00:55:00+0000";"2021-05-15T00:55:03+0000";"A Frequently Asked Question. How do I start?  1. Ask us information on all available projects, locations, pricing, payment options, videos photos etc.  2. When possible; visit the property, do a walk around, and select the blocks you like.  3. Make payment, and the Deeds will be transferred to you!  But first :) contact us. And see what you like.  . . . . #cbhlands #kurunegala #landsale #realestate #property #buylands #invest #highway";"";"0";"6";"5";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_3718750264920017/777676339027439_3718750264920017";"40679";"15074";"2";"777676339027439_3718750264920017";"empty";"";"fetched (200)";"2022-08-05 15:39:41.406475";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3725064524288591";"15075";"12158";"1";"777676339027439_3725064524288591";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-14T00:50:01+0000";"2021-05-14T00:50:04+0000";"Wishing you peace, health, wealth and happiness! #ramadan2021 #ramadan #ramadankareem #srilanka #cbhlands";"";"0";"2";"2";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3725064524288591/777676339027439_3725064524288591";"40680";"15075";"2";"777676339027439_3725064524288591";"empty";"";"fetched (200)";"2022-08-05 15:39:41.974162";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3671142516347459";"15076";"12158";"1";"777676339027439_3671142516347459";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-13T02:34:00+0000";"2021-05-13T02:54:07+0000";"මේ මාසයේ කුරුණෑගල අධිවේගී මාර්ගය විවෘත වන බව ඔබ දන්නවාද? . . . . #centralexpressway #srilanka #highway #meerigama #kurunegala #length #highwayexit ##highwaydrive #Question #cbhlands #ceylonbrandhouse";"";"1";"7";"6";"1";"0";"0";"0";"0"
"CBHLands/777676339027439_3671142516347459/777676339027439_3671142516347459";"40681";"15076";"2";"777676339027439_3671142516347459";"data";"data.*";"fetched (200)";"2022-08-05 15:39:42.509333";"Facebook:/<post-id>/comments";"";"";"2021-05-13T02:54:07+0000";"";"39.7kms";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3718741214920922";"15077";"12158";"1";"777676339027439_3718741214920922";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-12T00:50:00+0000";"2021-05-12T00:50:02+0000";"ඔව්! අප සමාගමේ දැන්වීම් කරන සහ විකිණෙන සියළු ව්‍යාපෘති 100% අනුමැති සහිත බවට අපි සහතික වන්නෙමු! . . . #cbhlands #kurunegala #landsale #srilanka #investinland #ceylonbrandhouse #approved";"";"0";"7";"7";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3718741214920922/777676339027439_3718741214920922";"40682";"15077";"2";"777676339027439_3718741214920922";"empty";"";"fetched (200)";"2022-08-05 15:39:43.250623";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3718726981589012";"15078";"12158";"1";"777676339027439_3718726981589012";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-11T07:21:29+0000";"2021-07-12T06:48:44+0000";"විකුණුම් සහයක ඇබෑර්තු ( Sales Assistant) Kurunegala   CBH LANDS  පුද්ගලික සමාගම  කුරුණෑගල දිස්ත්‍රික්කයේ පිහිටි ප්‍රමුඛ පෙළේ ඉඩම් විකිණීමේ ආයතනයක් වන අප සමාගම සදහා වෙළඳ සේවකයින් අවශ්‍ය වේ. සුදුසුකම්  - පුහුණු / නුපුහුණු කුරුණෑගල අවටින් විශේෂයි .  මෙම රැකියාව  සදහා සුදුසුම පුද්ගලයා ඔබ නම් CV එක අප වෙත එවන්න.";"";"0";"0";"0";"0";"0";"0";"0";"0"
"CBHLands/777676339027439_3718726981589012/777676339027439_3718726981589012";"40683";"15078";"2";"777676339027439_3718726981589012";"empty";"";"fetched (200)";"2022-08-05 15:39:43.866696";"Facebook:/<post-id>/comments";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3698230840305293";"15079";"12158";"1";"777676339027439_3698230840305293";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-11T01:32:00+0000";"2021-05-14T15:36:31+0000";"";"31";"14";"82";"74";"8";"0";"0";"0";"0"
"CBHLands/777676339027439_3698230840305293/777676339027439_3698230840305293";"40684";"15079";"2";"777676339027439_3698230840305293";"data";"data.*";"fetched (200)";"2022-08-05 15:39:44.682373";"Facebook:/<post-id>/comments";"";"";"2021-05-14T15:36:31+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3698230840305293/777676339027439_3698230840305293";"40685";"15079";"2";"777676339027439_3698230840305293";"data";"data.*";"fetched (200)";"2022-08-05 15:39:44.682373";"Facebook:/<post-id>/comments";"";"";"2021-05-14T13:31:26+0000";"";"Great";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3698230840305293/777676339027439_3698230840305293";"40686";"15079";"2";"777676339027439_3698230840305293";"data";"data.*";"fetched (200)";"2022-08-05 15:39:44.682373";"Facebook:/<post-id>/comments";"";"";"2021-05-14T06:52:30+0000";"";"Long waited to hear this news";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3698230840305293/777676339027439_3698230840305293";"40687";"15079";"2";"777676339027439_3698230840305293";"data";"data.*";"fetched (200)";"2022-08-05 15:39:44.682373";"Facebook:/<post-id>/comments";"";"";"2021-05-14T04:14:21+0000";"";"";"";"";"";"";"";"";"";"";""
"CBHLands/777676339027439_3688010444660666";"15080";"12158";"1";"777676339027439_3688010444660666";"data";"data.*";"fetched (200)";"2022-08-05 14:54:45.824027";"Facebook:/<page-id>/posts";"777676339027439";"CBH Lands";"2021-05-09T02:01:00+0000";"2021-05-09T02:01:03+0000";"Invest in Kurunegala. Kurunegala land plots near the highway exits.  . . . . #realestate #money #invest #Kurunegala #cbhlands #ceylonbrandhouse";"1";"1";"5";"5";"0";"0";"0";"0";"0"
